,PassengerId,Survived,Name,Age,SibSp,Parch,Ticket,Fare,Cabin_no,Cabin_yes,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Age_scaled,Fare_scaled,TheOld,TheYoung,Child,Mother,Family_size,Cabin
486,487,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",35,1,0,19943,90,0,1,0,0,1,1,0,0,1,0,0.392960435,1.163700193,0,1,0,0,1,C93
487,488,0,"Kent, Mr. Edward Austin",58,0,0,11771,29.7,0,1,1,0,0,1,0,0,0,1,2.081397439,-0.050421444,1,0,0,0,0,B37
488,489,0,"Somerton, Mr. Francis William",30,0,0,A.5. 18509,8.05,1,0,0,0,1,0,0,1,0,1,0.025908913,-0.486337422,0,1,0,0,0,
489,490,1,"Coutts, Master. Eden Leslie ""Neville""",9,1,1,C.A. 37671,15.9,1,0,0,0,1,0,0,1,0,1,-1.515707482,-0.328280127,0,0,1,0,2,
490,491,0,"Hagland, Mr. Konrad Mathias Reiersen",24.10899881,1,0,65304,19.9667,1,0,0,0,1,0,0,1,0,1,-0.406551279,-0.246398395,0,1,0,0,1,
491,492,0,"Windelov, Mr. Einar",21,0,0,SOTON/OQ 3101317,7.25,1,0,0,0,1,0,0,1,0,1,-0.634783828,-0.502445171,0,1,0,0,0,
492,493,0,"Molson, Mr. Harry Markland",55,0,0,113787,30.5,0,1,0,0,1,1,0,0,0,1,1.861166526,-0.034313694,1,0,0,0,0,C30
493,494,0,"Artagaveytia, Mr. Ramon",71,0,0,PC 17609,49.5042,1,0,1,0,0,1,0,0,0,1,3.035731398,0.348329928,1,0,0,0,0,
494,495,0,"Stanley, Mr. Edward Roland",21,0,0,A/4 45380,8.05,1,0,0,0,1,0,0,1,0,1,-0.634783828,-0.486337422,0,1,0,0,0,
495,496,0,"Yousseff, Mr. Gerious",18.19479484,0,0,2627,14.4583,1,0,1,0,0,0,0,1,0,1,-0.840714793,-0.357308306,0,1,0,0,0,
496,497,1,"Eustis, Miss. Elizabeth Mussey",54,1,0,36947,78.2667,0,1,1,0,0,1,0,0,1,0,1.787756221,0.927453868,1,0,0,0,1,D20
497,498,0,"Shellard, Mr. Frederick William",25.7554753,0,0,C.A. 6212,15.1,1,0,0,0,1,0,0,1,0,1,-0.285682938,-0.344387877,0,1,0,0,0,
498,499,0,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",25,1,2,113781,151.55,0,1,0,0,1,1,0,0,1,0,-0.34114261,2.40299019,0,1,0,1,3,C22 C26
499,500,0,"Svensson, Mr. Olof",24,0,0,350035,7.7958,1,0,0,0,1,0,0,1,0,1,-0.414552915,-0.491455659,0,1,0,0,0,
500,501,0,"Calic, Mr. Petar",17,0,0,315086,8.6625,1,0,0,0,1,0,0,1,0,1,-0.928425046,-0.474004926,0,1,0,0,0,
501,502,0,"Canavan, Miss. Mary",21,0,0,364846,7.75,1,0,0,1,0,0,0,1,1,0,-0.634783828,-0.492377828,0,1,0,0,0,
502,503,0,"O'Sullivan, Miss. Bridget Mary",26.82073281,0,0,330909,7.6292,1,0,0,1,0,0,0,1,1,0,-0.20748206,-0.494810098,0,1,0,0,0,
503,504,0,"Laitinen, Miss. Kristina Sofia",37,0,0,4135,9.5875,1,0,0,0,1,0,0,1,1,0,0.539781044,-0.45538034,0,1,0,0,0,
504,505,1,"Maioni, Miss. Roberta",16,0,0,110152,86.5,0,1,0,0,1,1,0,0,1,0,-1.001835351,1.093228788,0,1,0,0,0,B79
505,506,0,"Penasco y Castellana, Mr. Victor de Satode",18,1,0,PC 17758,108.9,0,1,1,0,0,1,0,0,0,1,-0.855014742,1.544245781,0,1,0,0,1,C65
506,507,1,"Quick, Mrs. Frederick Charles (Jane Richards)",33,0,2,26360,26,1,0,0,0,1,0,1,0,1,0,0.246139826,-0.124919787,0,1,0,1,2,
507,508,1,"Bradley, Mr. George (""George Arthur Brayton"")",49.8994093,0,0,111427,26.55,1,0,0,0,1,1,0,0,0,1,1.486730609,-0.113845709,0,1,0,0,0,
508,509,0,"Olsen, Mr. Henry Margido",28,0,0,C 4001,22.525,1,0,0,0,1,0,0,1,0,1,-0.120911696,-0.194887825,0,1,0,0,0,
509,510,1,"Lang, Mr. Fang",26,0,0,1601,56.4958,1,0,0,0,1,0,0,1,0,1,-0.267732305,0.489103607,0,1,0,0,0,
510,511,1,"Daly, Mr. Eugene Patrick",29,0,0,382651,7.75,1,0,0,1,0,0,0,1,0,1,-0.047501392,-0.492377828,0,1,0,0,0,
511,512,0,"Webber, Mr. James",30.70572678,0,0,SOTON/OQ 3101316,8.05,1,0,0,0,1,0,0,1,0,1,0.07771653,-0.486337422,0,1,0,0,0,
512,513,1,"McGough, Mr. James Robert",36,0,0,PC 17473,26.2875,0,1,0,0,1,1,0,0,0,1,0.46637074,-0.119131064,0,1,0,0,0,E25
513,514,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",54,1,0,PC 17603,59.4,1,0,1,0,0,1,0,0,1,0,1.787756221,0.547578765,1,0,0,0,1,
514,515,0,"Coleff, Mr. Satio",24,0,0,349209,7.4958,1,0,0,0,1,0,0,1,0,1,-0.414552915,-0.497496065,0,1,0,0,0,
515,516,0,"Walker, Mr. William Anderson",47,0,0,36967,34.0208,0,1,0,0,1,1,0,0,0,1,1.27388409,0.036576512,0,1,0,0,0,D46
516,517,1,"Lemore, Mrs. (Amelia Milley)",34,0,0,C.A. 34260,10.5,0,1,0,0,1,0,1,0,1,0,0.319550131,-0.437007438,0,1,0,0,0,F33
517,518,0,"Ryan, Mr. Patrick",34.17374861,0,0,371110,24.15,1,0,0,1,0,0,0,1,0,1,0.332305069,-0.162168958,0,1,0,0,0,
518,519,1,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",36,1,0,226875,26,1,0,0,0,1,0,1,0,1,0,0.46637074,-0.124919787,0,1,0,0,1,
519,520,0,"Pavlovic, Mr. Stefo",32,0,0,349242,7.8958,1,0,0,0,1,0,0,1,0,1,0.172729522,-0.48944219,0,1,0,0,0,
520,521,1,"Perreault, Miss. Anne",30,0,0,12749,93.5,0,1,0,0,1,1,0,0,1,0,0.025908913,1.234171598,0,1,0,0,0,B73
521,522,0,"Vovk, Mr. Janko",22,0,0,349252,7.8958,1,0,0,0,1,0,0,1,0,1,-0.561373524,-0.48944219,0,1,0,0,0,
522,523,0,"Lahoud, Mr. Sarkis",29.51820514,0,0,2624,7.225,1,0,1,0,0,0,0,1,0,1,-0.009459795,-0.502948539,0,1,0,0,0,
523,524,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",44,0,1,111361,57.9792,0,1,1,0,0,1,0,0,1,0,1.053653176,0.518971402,0,1,0,0,1,B18
524,525,0,"Kassem, Mr. Fared",22.87630686,0,0,2700,7.2292,1,0,1,0,0,0,0,1,0,1,-0.49704357,-0.502863973,0,1,0,0,0,
525,526,0,"Farrell, Mr. James",40.5,0,0,367232,7.75,1,0,0,1,0,0,0,1,0,1,0.79671711,-0.492377828,0,1,0,0,0,
526,527,1,"Ridsdale, Miss. Lucy",50,0,0,W./C. 14258,10.5,1,0,0,0,1,0,1,0,1,0,1.494115003,-0.437007438,1,0,0,0,0,
527,528,0,"Farthing, Mr. John",38.5155,0,0,PC 17483,221.7792,0,1,0,0,1,1,0,0,0,1,0.651034361,3.817033163,0,1,0,0,0,C95
528,529,0,"Salonen, Mr. Johan Werner",39,0,0,3101296,7.925,1,0,0,0,1,0,0,1,0,1,0.686601653,-0.488854258,0,1,0,0,0,
529,530,0,"Hocking, Mr. Richard George",23,2,1,29104,11.5,1,0,0,0,1,0,1,0,0,1,-0.487963219,-0.416872751,0,1,0,0,3,
530,531,1,"Quick, Miss. Phyllis May",2,1,1,26360,26,1,0,0,0,1,0,1,0,1,0,-2.029579614,-0.124919787,0,0,1,0,2,
531,532,0,"Toufik, Mr. Nakli",22.87630686,0,0,2641,7.2292,1,0,1,0,0,0,0,1,0,1,-0.49704357,-0.502863973,0,1,0,0,0,
532,533,0,"Elias, Mr. Joseph Jr",17,1,1,2690,7.2292,1,0,1,0,0,0,0,1,0,1,-0.928425046,-0.502863973,0,1,0,0,2,
533,534,1,"Peter, Mrs. Catherine (Catherine Rizk)",8.013702976,0,2,2668,22.3583,1,0,1,0,0,0,0,1,1,0,-1.588111847,-0.198244277,0,0,1,1,2,
534,535,0,"Cacic, Miss. Marija",30,0,0,315084,8.6625,1,0,0,0,1,0,0,1,1,0,0.025908913,-0.474004926,0,1,0,0,0,
535,536,1,"Hart, Miss. Eva Miriam",7,0,2,F.C.C. 13529,26.25,1,0,0,0,1,0,1,0,1,0,-1.662528092,-0.119886115,0,0,1,0,2,
536,537,0,"Butt, Major. Archibald Willingham",45,0,0,113050,26.55,0,1,0,0,1,1,0,0,0,1,1.127063481,-0.113845709,0,1,0,0,0,B38
537,538,1,"LeRoy, Miss. Bertha",30,0,0,PC 17761,106.425,1,0,1,0,0,1,0,0,1,0,0.025908913,1.49441243,0,1,0,0,0,
538,539,0,"Risien, Mr. Samuel Beard",24.33021696,0,0,364498,14.5,1,0,0,0,1,0,0,1,0,1,-0.390311587,-0.356468689,0,1,0,0,0,
539,540,1,"Frolicher, Miss. Hedwig Margaritha",22,0,2,13568,49.5,0,1,1,0,0,1,0,0,1,0,-0.561373524,0.348245362,0,1,0,0,2,B39
540,541,1,"Crosby, Miss. Harriet R",36,0,2,WE/P 5735,71,0,1,0,0,1,1,0,0,1,0,0.46637074,0.781141137,0,1,0,0,2,B22
541,542,0,"Andersson, Miss. Ingeborg Constanzia",9,4,2,347082,31.275,1,0,0,0,1,0,0,1,1,0,-1.515707482,-0.018709312,0,0,1,0,6,
542,543,0,"Andersson, Miss. Sigrid Elisabeth",11,4,2,347082,31.275,1,0,0,0,1,0,0,1,1,0,-1.368886873,-0.018709312,0,0,1,0,6,
543,544,1,"Beane, Mr. Edward",32,1,0,2908,26,1,0,0,0,1,0,1,0,0,1,0.172729522,-0.124919787,0,1,0,0,1,
544,545,0,"Douglas, Mr. Walter Donald",50,1,0,PC 17761,106.425,0,1,1,0,0,1,0,0,0,1,1.494115003,1.49441243,1,0,0,0,1,C86
545,546,0,"Nicholson, Mr. Arthur Ernest",64,0,0,693,26,1,0,0,0,1,1,0,0,0,1,2.521859267,-0.124919787,1,0,0,0,0,
546,547,1,"Beane, Mrs. Edward (Ethel Clarke)",19,1,0,2908,26,1,0,0,0,1,0,1,0,1,0,-0.781604437,-0.124919787,0,1,0,0,1,
547,548,1,"Padro y Manent, Mr. Julian",32.79502428,0,0,SC/PARIS 2146,13.8625,1,0,1,0,0,0,1,0,0,1,0.231092496,-0.369304552,0,1,0,0,0,
548,549,0,"Goldsmith, Mr. Frank John",33,1,1,363291,20.525,1,0,0,0,1,0,0,1,0,1,0.246139826,-0.235157199,0,1,0,0,2,
549,550,1,"Davies, Master. John Morgan Jr",8,1,1,C.A. 33112,36.75,1,0,0,0,1,0,1,0,0,1,-1.589117787,0.091528101,0,0,1,0,2,
550,551,1,"Thayer, Mr. John Borland Jr",17,0,2,17421,110.8833,0,1,1,0,0,1,0,0,0,1,-0.928425046,1.584178906,0,1,0,0,2,C70
551,552,0,"Sharp, Mr. Percival James R",27,0,0,244358,26,1,0,0,0,1,0,1,0,0,1,-0.194322001,-0.124919787,0,1,0,0,0,
552,553,0,"O'Brien, Mr. Timothy",26.3814249,0,0,330979,7.8292,1,0,0,1,0,0,0,1,0,1,-0.239731787,-0.490783161,0,1,0,0,0,
553,554,1,"Leeni, Mr. Fahim (""Philip Zenni"")",22,0,0,2620,7.225,1,0,1,0,0,0,0,1,0,1,-0.561373524,-0.502948539,0,1,0,0,0,
554,555,1,"Ohman, Miss. Velin",22,0,0,347085,7.775,1,0,0,0,1,0,0,1,1,0,-0.561373524,-0.491874461,0,1,0,0,0,
555,556,0,"Wright, Mr. George",62,0,0,113807,26.55,1,0,0,0,1,1,0,0,0,1,2.375038657,-0.113845709,1,0,0,0,0,
556,557,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",48,1,0,11755,39.6,0,1,1,0,0,1,0,0,1,0,1.347294394,0.148911959,0,1,0,0,1,A16
557,558,0,"Robbins, Mr. Victor",38.5155,0,0,PC 17757,227.525,1,0,1,0,0,1,0,0,0,1,0.651034361,3.932723049,0,1,0,0,0,
558,559,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",39,1,1,110413,79.65,0,1,0,0,1,1,0,0,1,0,0.686601653,0.955306181,0,1,0,0,2,E67
559,560,1,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",36,1,0,345572,17.4,1,0,0,0,1,0,0,1,1,0,0.46637074,-0.298078096,0,1,0,0,1,
560,561,0,"Morrow, Mr. Thomas Rowan",35.2958243,0,0,372622,7.75,1,0,0,1,0,0,0,1,0,1,0.414676987,-0.492377828,0,1,0,0,0,
561,562,0,"Sivic, Mr. Husein",40,0,0,349251,7.8958,1,0,0,0,1,0,0,1,0,1,0.760011958,-0.48944219,0,1,0,0,0,
562,563,0,"Norman, Mr. Robert Douglas",28,0,0,218629,13.5,1,0,0,0,1,0,1,0,0,1,-0.120911696,-0.376603377,0,1,0,0,0,
563,564,0,"Simmons, Mr. John",30.70572678,0,0,SOTON/OQ 392082,8.05,1,0,0,0,1,0,0,1,0,1,0.07771653,-0.486337422,0,1,0,0,0,
564,565,0,"Meanwell, Miss. (Marion Ogden)",30.70572678,0,0,SOTON/O.Q. 392087,8.05,1,0,0,0,1,0,0,1,1,0,0.07771653,-0.486337422,0,1,0,0,0,
565,566,0,"Davies, Mr. Alfred J",24,2,0,A/4 48871,24.15,1,0,0,0,1,0,0,1,0,1,-0.414552915,-0.162168958,0,1,0,0,2,
566,567,0,"Stoytcheff, Mr. Ilia",19,0,0,349205,7.8958,1,0,0,0,1,0,0,1,0,1,-0.781604437,-0.48944219,0,1,0,0,0,
567,568,0,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",29,0,4,349909,21.075,1,0,0,0,1,0,0,1,1,0,-0.047501392,-0.224083121,0,1,0,1,4,
568,569,0,"Doharr, Mr. Tannous",22.87630686,0,0,2686,7.2292,1,0,1,0,0,0,0,1,0,1,-0.49704357,-0.502863973,0,1,0,0,0,
569,570,1,"Jonsson, Mr. Carl",32,0,0,350417,7.8542,1,0,0,0,1,0,0,1,0,1,0.172729522,-0.490279793,0,1,0,0,0,
570,571,1,"Harris, Mr. George",62,0,0,S.W./PP 752,10.5,1,0,0,0,1,0,1,0,0,1,2.375038657,-0.437007438,1,0,0,0,0,
571,572,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",53,2,0,11769,51.4792,0,1,0,0,1,1,0,0,1,0,1.714345917,0.388095935,1,0,0,0,2,C101
572,573,1,"Flynn, Mr. John Irwin (""Irving"")",36,0,0,PC 17474,26.3875,0,1,0,0,1,1,0,0,0,1,0.46637074,-0.117117595,0,1,0,0,0,E25
573,574,1,"Kelly, Miss. Mary",35.2958243,0,0,14312,7.75,1,0,0,1,0,0,0,1,1,0,0.414676987,-0.492377828,0,1,0,0,0,
574,575,0,"Rush, Mr. Alfred George John",16,0,0,A/4. 20589,8.05,1,0,0,0,1,0,0,1,0,1,-1.001835351,-0.486337422,0,1,0,0,0,
575,576,0,"Patchett, Mr. George",19,0,0,358585,14.5,1,0,0,0,1,0,0,1,0,1,-0.781604437,-0.356468689,0,1,0,0,0,
576,577,1,"Garside, Miss. Ethel",34,0,0,243880,13,1,0,0,0,1,0,1,0,1,0,0.319550131,-0.38667072,0,1,0,0,0,
577,578,1,"Silvey, Mrs. William Baird (Alice Munger)",39,1,0,13507,55.9,0,1,0,0,1,1,0,0,1,0,0.686601653,0.47710736,0,1,0,0,1,E44
578,579,0,"Caram, Mrs. Joseph (Maria Elias)",20.07016773,1,0,2689,14.4583,1,0,1,0,0,0,0,1,1,0,-0.703043098,-0.357308306,0,1,0,0,1,
579,580,1,"Jussila, Mr. Eiriik",32,0,0,STON/O 2. 3101286,7.925,1,0,0,0,1,0,0,1,0,1,0.172729522,-0.488854258,0,1,0,0,0,
580,581,1,"Christy, Miss. Julie Rachel",25,1,1,237789,30,1,0,0,0,1,0,1,0,1,0,-0.34114261,-0.044381038,0,1,0,0,2,
581,582,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",39,1,1,17421,110.8833,0,1,1,0,0,1,0,0,1,0,0.686601653,1.584178906,0,1,0,0,2,C68
582,583,0,"Downton, Mr. William James",54,0,0,28403,26,1,0,0,0,1,0,1,0,0,1,1.787756221,-0.124919787,1,0,0,0,0,
583,584,0,"Ross, Mr. John Hugo",36,0,0,13049,40.125,0,1,1,0,0,1,0,0,0,1,0.46637074,0.15948267,0,1,0,0,0,A10
584,585,0,"Paulner, Mr. Uscher",29.04293865,0,0,3411,8.7125,1,0,1,0,0,0,0,1,0,1,-0.044349252,-0.472998191,0,1,0,0,0,
585,586,1,"Taussig, Miss. Ruth",18,0,2,110413,79.65,0,1,0,0,1,1,0,0,1,0,-0.855014742,0.955306181,0,1,0,0,2,E68
586,587,0,"Jarvis, Mr. John Denzil",47,0,0,237565,15,1,0,0,0,1,0,1,0,0,1,1.27388409,-0.346401346,0,1,0,0,0,
587,588,1,"Frolicher-Stehli, Mr. Maxmillian",60,1,1,13567,79.2,0,1,1,0,0,1,0,0,0,1,2.228218048,0.946245572,1,0,0,0,2,B41
588,589,0,"Gilinski, Mr. Eliezer",22,0,0,14973,8.05,1,0,0,0,1,0,0,1,0,1,-0.561373524,-0.486337422,0,1,0,0,0,
589,590,0,"Murdlin, Mr. Joseph",30.70572678,0,0,A./5. 3235,8.05,1,0,0,0,1,0,0,1,0,1,0.07771653,-0.486337422,0,1,0,0,0,
590,591,0,"Rintamaki, Mr. Matti",35,0,0,STON/O 2. 3101273,7.125,1,0,0,0,1,0,0,1,0,1,0.392960435,-0.504962007,0,1,0,0,0,
591,592,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",52,1,0,36947,78.2667,0,1,1,0,0,1,0,0,1,0,1.640935612,0.927453868,1,0,0,0,1,D20
592,593,0,"Elsbury, Mr. William James",47,0,0,A/5 3902,7.25,1,0,0,0,1,0,0,1,0,1,1.27388409,-0.502445171,0,1,0,0,0,
593,594,0,"Bourke, Miss. Mary",27.45639428,0,2,364848,7.75,1,0,0,1,0,0,0,1,1,0,-0.160817958,-0.492377828,0,1,0,0,2,
594,595,0,"Chapman, Mr. John Henry",37,1,0,SC/AH 29037,26,1,0,0,0,1,0,1,0,0,1,0.539781044,-0.124919787,0,1,0,0,1,
595,596,0,"Van Impe, Mr. Jean Baptiste",36,1,1,345773,24.15,1,0,0,0,1,0,0,1,0,1,0.46637074,-0.162168958,0,1,0,0,2,
596,597,1,"Leitch, Miss. Jessie Wills",24.40235514,0,0,248727,33,1,0,0,0,1,0,1,0,1,0,-0.385015901,0.016023024,0,1,0,0,0,
597,598,0,"Johnson, Mr. Alfred",49,0,0,LINE,0,1,0,0,0,1,0,0,1,0,1,1.420704699,-0.648421654,0,1,0,0,0,
598,599,0,"Boulos, Mr. Hanna",29.51820514,0,0,2664,7.225,1,0,1,0,0,0,0,1,0,1,-0.009459795,-0.502948539,0,1,0,0,0,
599,600,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",49,1,0,PC 17485,56.9292,0,1,1,0,0,1,0,0,0,1,1.420704699,0.49782998,0,1,0,0,1,A20
600,601,1,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",24,2,1,243847,27,1,0,0,0,1,0,1,0,1,0,-0.414552915,-0.1047851,0,1,0,0,3,
601,602,0,"Slabenoff, Mr. Petco",27.94720616,0,0,349214,7.8958,1,0,0,0,1,0,0,1,0,1,-0.124787308,-0.48944219,0,1,0,0,0,
602,603,0,"Harrington, Mr. Charles H",37.47799167,0,0,113796,42.4,1,0,0,0,1,1,0,0,0,1,0.574870558,0.205289083,0,1,0,0,0,
603,604,0,"Torber, Mr. Ernst William",44,0,0,364511,8.05,1,0,0,0,1,0,0,1,0,1,1.053653176,-0.486337422,0,1,0,0,0,
604,605,1,"Homer, Mr. Harry (""Mr E Haven"")",35,0,0,111426,26.55,1,0,1,0,0,1,0,0,0,1,0.392960435,-0.113845709,0,1,0,0,0,
605,606,0,"Lindell, Mr. Edvard Bengtsson",36,1,0,349910,15.55,1,0,0,0,1,0,0,1,0,1,0.46637074,-0.335327268,0,1,0,0,1,
606,607,0,"Karaic, Mr. Milan",30,0,0,349246,7.8958,1,0,0,0,1,0,0,1,0,1,0.025908913,-0.48944219,0,1,0,0,0,
607,608,1,"Daniel, Mr. Robert Williams",27,0,0,113804,30.5,1,0,0,0,1,1,0,0,0,1,-0.194322001,-0.034313694,0,1,0,0,0,
608,609,1,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",22,1,2,SC/Paris 2123,41.5792,1,0,1,0,0,0,1,0,1,0,-0.561373524,0.188762532,0,1,0,1,3,
609,610,1,"Shutes, Miss. Elizabeth W",40,0,0,PC 17582,153.4625,0,1,0,0,1,1,0,0,1,0,0.760011958,2.441497779,0,1,0,0,0,C125
610,611,0,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",39,1,5,347082,31.275,1,0,0,0,1,0,0,1,1,0,0.686601653,-0.018709312,0,1,0,1,6,
611,612,0,"Jardin, Mr. Jose Neto",27.86873699,0,0,SOTON/O.Q. 3101305,7.05,1,0,0,0,1,0,0,1,0,1,-0.130547754,-0.506472109,0,1,0,0,0,
612,613,1,"Murphy, Miss. Margaret Jane",33.12898535,1,0,367230,15.5,1,0,0,1,0,0,0,1,1,0,0.25560868,-0.336334002,0,1,0,0,1,
613,614,0,"Horgan, Mr. John",35.2958243,0,0,370377,7.75,1,0,0,1,0,0,0,1,0,1,0.414676987,-0.492377828,0,1,0,0,0,
614,615,0,"Brocklebank, Mr. William Alfred",35,0,0,364512,8.05,1,0,0,0,1,0,0,1,0,1,0.392960435,-0.486337422,0,1,0,0,0,
615,616,1,"Herman, Miss. Alice",24,1,2,220845,65,1,0,0,0,1,0,1,0,1,0,-0.414552915,0.660333014,0,1,0,0,3,
616,617,0,"Danbom, Mr. Ernst Gilbert",34,1,1,347080,14.4,1,0,0,0,1,0,0,1,0,1,0.319550131,-0.358482158,0,1,0,0,2,
617,618,0,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",26,1,0,A/5. 3336,16.1,1,0,0,0,1,0,0,1,1,0,-0.267732305,-0.32425319,0,1,0,0,1,
618,619,1,"Becker, Miss. Marion Louise",4,2,1,230136,39,0,1,0,0,1,0,1,0,1,0,-1.882759005,0.136831147,0,0,1,0,3,F4
619,620,0,"Gavey, Mr. Lawrence",26,0,0,31028,10.5,1,0,0,0,1,0,1,0,0,1,-0.267732305,-0.437007438,0,1,0,0,0,
620,621,0,"Yasbeck, Mr. Antoni",27,1,0,2659,14.4542,1,0,1,0,0,0,0,1,0,1,-0.194322001,-0.357390858,0,1,0,0,1,
621,622,1,"Kimball, Mr. Edwin Nelson Jr",42,1,0,11753,52.5542,0,1,0,0,1,1,0,0,0,1,0.906832567,0.409740724,0,1,0,0,1,D19
622,623,1,"Nakid, Mr. Sahid",20,1,1,2653,15.7417,1,0,1,0,0,0,0,1,0,1,-0.708194133,-0.331467448,0,1,0,0,2,
623,624,0,"Hansen, Mr. Henry Damsgaard",21,0,0,350029,7.8542,1,0,0,0,1,0,0,1,0,1,-0.634783828,-0.490279793,0,1,0,0,0,
624,625,0,"Bowen, Mr. David John ""Dai""",21,0,0,54636,16.1,1,0,0,0,1,0,0,1,0,1,-0.634783828,-0.32425319,0,1,0,0,0,
625,626,0,"Sutton, Mr. Frederick",61,0,0,36963,32.3208,0,1,0,0,1,1,0,0,0,1,2.301628353,0.002347544,1,0,0,0,0,D50
626,627,0,"Kirkland, Rev. Charles Leonard",57,0,0,219533,12.35,1,0,0,1,0,0,1,0,0,1,2.007987135,-0.399758267,1,0,0,0,0,
627,628,1,"Longley, Miss. Gretchen Fiske",21,0,0,13502,77.9583,0,1,0,0,1,1,0,0,1,0,-0.634783828,0.921244331,0,1,0,0,0,D9
628,629,0,"Bostandyeff, Mr. Guentcho",26,0,0,349224,7.8958,1,0,0,0,1,0,0,1,0,1,-0.267732305,-0.48944219,0,1,0,0,0,
629,630,0,"O'Connell, Mr. Patrick D",19.89558113,0,0,334912,7.7333,1,0,0,1,0,0,0,1,0,1,-0.715859554,-0.492714077,0,1,0,0,0,
630,631,1,"Barkworth, Mr. Algernon Henry Wilson",80,0,0,27042,30,0,1,0,0,1,1,0,0,0,1,3.696424139,-0.044381038,1,0,0,0,0,A23
631,632,0,"Lundahl, Mr. Johan Svensson",51,0,0,347743,7.0542,1,0,0,0,1,0,0,1,0,1,1.567525308,-0.506387543,1,0,0,0,0,
632,633,1,"Stahelin-Maeglin, Dr. Max",32,0,0,13214,30.5,0,1,1,0,0,1,0,0,0,1,0.172729522,-0.034313694,0,1,0,0,0,B50
633,634,0,"Parr, Mr. William Henry Marsh",38.83477484,0,0,112052,0,1,0,0,0,1,1,0,0,0,1,0.674472424,-0.648421654,0,1,0,0,0,
634,635,0,"Skoog, Miss. Mabel",9,3,2,347088,27.9,1,0,0,0,1,0,0,1,1,0,-1.515707482,-0.086663881,0,0,1,0,5,
635,636,1,"Davis, Miss. Mary",28,0,0,237668,13,1,0,0,0,1,0,1,0,1,0,-0.120911696,-0.38667072,0,1,0,0,0,
636,637,0,"Leinonen, Mr. Antti Gustaf",32,0,0,STON/O 2. 3101292,7.925,1,0,0,0,1,0,0,1,0,1,0.172729522,-0.488854258,0,1,0,0,0,
637,638,0,"Collyer, Mr. Harvey",31,1,1,C.A. 31921,26.25,1,0,0,0,1,0,1,0,0,1,0.099319217,-0.119886115,0,1,0,0,2,
638,639,0,"Panula, Mrs. Juha (Maria Emilia Ojala)",41,0,5,3101295,39.6875,1,0,0,0,1,0,0,1,1,0,0.833422262,0.150673744,0,1,0,1,5,
639,640,0,"Thorneycroft, Mr. Percival",26.68916849,1,0,376564,16.1,1,0,0,0,1,0,0,1,0,1,-0.217140237,-0.32425319,0,1,0,0,1,
640,641,0,"Jensen, Mr. Hans Peder",20,0,0,350050,7.8542,1,0,0,0,1,0,0,1,0,1,-0.708194133,-0.490279793,0,1,0,0,0,
641,642,1,"Sagesser, Mlle. Emma",24,0,0,PC 17477,69.3,0,1,1,0,0,1,0,0,1,0,-0.414552915,0.746912168,0,1,0,0,0,B35
642,643,0,"Skoog, Miss. Margit Elizabeth",2,3,2,347088,27.9,1,0,0,0,1,0,0,1,1,0,-2.029579614,-0.086663881,0,0,1,0,5,
643,644,1,"Foo, Mr. Choong",29.56889809,0,0,1601,56.4958,1,0,0,0,1,0,0,1,0,1,-0.00573841,0.489103607,0,1,0,0,0,
644,645,1,"Baclini, Miss. Eugenie",0.75,2,1,2666,19.2583,1,0,1,0,0,0,0,1,1,0,-2.121342495,-0.260661807,0,0,1,0,3,
645,646,1,"Harper, Mr. Henry Sleeper",48,1,0,PC 17572,76.7292,0,1,1,0,0,1,0,0,0,1,1.347294394,0.896496787,0,1,0,0,1,D33
646,647,0,"Cor, Mr. Liudevit",19,0,0,349231,7.8958,1,0,0,0,1,0,0,1,0,1,-0.781604437,-0.48944219,0,1,0,0,0,
647,648,1,"Simonius-Blumer, Col. Oberst Alfons",56,0,0,13213,35.5,0,1,1,0,0,1,0,0,0,1,1.93457683,0.066359742,1,0,0,0,0,A26
648,649,0,"Willey, Mr. Edward",31.10838452,0,0,S.O./P.P. 751,7.55,1,0,0,0,1,0,0,1,0,1,0.107275758,-0.496404765,0,1,0,0,0,
